1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,class
2,17,4,2,1,9,5,6,1,3,3,27,4,4,1,1,1,2,5,5,3,1,53,2,17,0,4,12,7,0,21,50,14,1,0,4,1,1,24,0,2,1,2,13,1,2,0,0,0,1,1,5,6,0,2,5,1,1,0,2,0,0,3,4,4,1,0,1,3,0,1,6,3,2,1,0,0,14,1,2,7,1,1,8,0,0,2,1,21,0,2,0,1,2,3,1,4,0,5,2,1,4,0,0,0,2,7,1,7,8,5,2,0,0,1,2,0,1,4,7,3,1,0,1,4,2,0,2,0,7,1,1,22,2,1,9,0,3,11,2,9,1,1,0,3,0,4,2,99,1,2,29,4,9,0,1,0,9,0,0,7,4,0,2,0,9,0,1,1,4,8,3,0,1,2,0,0,2,3,2,1,0,3,3,1,0,4,1,2,1,2,0,2,3,1,15,1,1,2,31,1,10,1,5,1,3,3,0,1,1,1,2,3,9,1,1,0,0,1,2,1,10,74,1,3,0,4,0,0,0,15,1,2,5,0,4,35,8,1,0,4,0,2,0,1,0,0,0,2,2,0,0,5,1,2,M
0,1,0,0,0,10,3,9,1,3,0,20,0,0,0,0,0,2,1,0,2,5,7,0,20,0,0,8,1,0,2,7,12,0,0,0,1,0,7,2,1,1,0,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,2,2,0,0,0,2,0,0,0,2,4,0,0,0,13,0,2,0,0,1,10,0,0,0,0,2,3,2,0,0,0,1,0,0,0,0,5,0,4,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,4,0,1,5,0,0,1,2,3,2,0,0,2,2,1,3,1,0,7,1,11,0,0,0,3,0,1,0,52,0,1,11,0,4,0,0,1,0,0,1,1,0,3,0,1,5,0,0,0,0,0,1,0,0,4,0,5,1,0,0,0,2,1,0,1,1,1,0,2,0,1,1,0,0,1,0,0,0,1,35,0,12,2,9,0,0,0,1,2,0,1,0,0,5,0,0,2,0,0,2,1,0,26,0,4,2,0,0,0,0,5,3,0,2,0,0,18,0,0,0,5,0,0,0,2,1,0,0,0,0,2,2,1,0,0,F
0,2,0,2,1,0,1,0,0,0,1,8,3,0,0,0,1,1,0,0,0,0,11,1,0,0,0,4,4,0,6,10,9,0,0,0,1,2,6,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,4,3,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,2,1,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,5,0,0,5,2,1,2,0,0,5,1,1,2,0,1,0,0,0,0,22,0,0,6,1,4,0,1,0,1,0,0,4,1,0,0,0,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,1,0,1,0,1,1,0,2,0,0,0,4,3,1,0,0,0,2,1,1,25,0,0,0,0,0,0,0,2,2,1,2,0,0,7,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,M
1,2,0,2,1,5,0,7,0,1,0,19,2,4,0,4,0,0,1,1,0,4,17,0,9,0,1,9,4,0,12,16,12,0,0,0,0,3,4,0,3,0,1,4,0,0,2,0,0,1,0,1,3,2,1,0,1,2,0,1,0,0,0,1,7,2,2,0,0,1,0,0,1,0,0,0,2,5,1,0,0,0,0,2,1,0,0,1,12,0,1,1,0,1,4,1,0,0,1,4,1,3,2,0,1,3,2,1,1,8,2,1,1,0,0,2,0,0,1,3,0,0,2,0,0,0,0,0,0,5,0,2,13,2,0,1,1,1,5,0,0,2,1,0,3,0,1,0,32,0,0,6,2,4,0,1,0,0,1,0,4,1,0,3,0,7,0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,1,1,0,1,0,1,0,0,3,1,0,0,13,0,9,0,2,0,0,0,2,1,2,0,3,0,4,0,0,0,0,0,0,1,0,29,0,0,0,0,1,0,0,1,0,0,3,2,0,26,0,0,0,2,0,1,0,1,2,0,0,0,0,0,0,0,0,1,F
0,4,1,2,1,6,1,0,3,0,0,24,2,0,0,0,0,1,9,6,4,0,15,0,3,2,0,5,4,0,8,15,7,0,3,0,2,2,28,0,1,0,0,3,1,1,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,1,4,0,0,2,1,0,2,0,1,13,1,1,1,1,0,1,0,1,0,1,8,0,4,0,2,1,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,3,0,0,1,1,0,0,1,1,3,2,0,1,1,1,0,0,5,0,2,1,0,4,3,2,4,2,0,8,1,11,2,0,2,1,0,0,0,83,0,2,26,1,4,0,0,0,3,3,1,4,2,0,1,1,8,3,2,0,3,0,4,0,1,17,0,0,1,0,0,0,2,2,0,1,0,4,1,1,0,2,0,0,1,2,3,4,1,0,7,0,0,1,1,1,3,0,1,0,1,0,1,0,3,0,1,0,0,0,1,0,4,39,0,0,0,0,0,0,1,8,12,1,6,0,0,16,1,2,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,M
0,4,1,3,1,8,1,5,1,1,1,18,2,1,0,1,0,0,1,1,1,0,20,0,7,0,1,10,3,2,9,20,14,0,0,0,0,0,8,0,3,1,0,7,0,0,1,0,0,0,0,1,2,0,1,0,1,2,0,0,0,0,0,2,6,2,1,0,0,1,0,1,0,6,0,2,3,14,0,2,2,0,0,9,0,0,1,0,9,2,3,0,1,0,4,1,1,1,1,1,0,4,1,0,0,0,0,1,2,3,1,1,2,0,0,0,0,1,1,2,3,0,0,0,2,1,1,1,0,5,0,0,4,3,1,2,1,0,10,0,2,3,1,0,0,0,2,0,38,1,3,7,5,0,0,0,2,1,0,0,3,0,3,0,1,7,0,0,0,1,3,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,2,2,4,0,3,1,0,2,1,0,1,1,1,20,0,9,0,8,0,0,0,1,0,3,2,0,1,2,0,1,2,0,0,2,0,2,31,0,0,3,0,1,0,0,4,1,0,1,1,1,29,0,1,0,5,0,0,0,2,1,3,2,0,0,0,0,1,1,0,M
0,4,4,3,0,14,7,14,4,4,0,35,1,1,0,2,0,2,3,2,7,6,19,0,38,0,0,18,4,0,6,12,33,0,1,0,1,0,11,1,8,2,0,3,1,1,2,0,0,3,1,0,0,0,6,1,0,1,0,9,1,0,3,3,7,0,0,0,0,0,5,6,0,2,0,0,3,15,4,1,1,0,4,9,0,0,1,0,6,4,5,0,0,3,6,0,1,1,0,8,1,8,2,4,0,0,1,0,0,1,6,3,1,1,4,0,4,0,0,8,1,0,4,3,1,1,3,1,3,8,1,0,2,6,1,5,1,1,8,2,13,3,1,0,9,1,3,2,91,0,0,19,3,12,0,1,0,7,0,0,4,2,2,0,2,11,1,1,0,2,1,1,0,0,4,1,4,0,1,0,3,0,0,0,1,0,1,0,2,0,0,2,1,0,2,0,3,0,0,57,5,18,5,9,1,1,0,4,6,3,0,0,1,14,1,4,0,0,0,4,3,3,57,0,1,2,0,2,0,0,7,4,1,12,2,0,40,2,2,0,4,0,6,0,1,4,2,1,0,0,1,0,0,0,5,F
0,6,7,3,1,18,2,10,3,1,1,27,3,4,0,4,0,2,10,7,4,5,31,2,38,0,0,13,7,1,14,30,21,4,3,0,1,2,23,4,3,0,2,11,0,0,3,0,1,2,0,2,1,1,9,0,2,1,0,11,1,0,0,1,6,1,3,0,2,2,3,7,1,3,1,1,1,12,3,0,3,0,4,5,4,1,4,3,14,1,2,1,0,2,3,2,4,1,1,8,1,4,0,0,2,0,0,0,3,3,9,3,0,2,1,2,4,1,0,9,3,0,0,2,3,4,1,1,2,7,0,2,6,3,0,8,7,2,14,2,12,3,2,0,3,1,1,3,95,1,0,22,4,8,0,1,1,3,0,0,7,2,2,1,0,8,3,6,0,2,3,1,0,0,4,1,4,1,4,1,1,0,2,0,1,6,2,1,2,1,2,0,2,1,0,0,0,1,0,49,2,13,2,5,1,2,0,0,1,1,1,0,4,16,1,1,0,0,0,2,1,6,69,0,4,3,0,2,0,1,11,3,1,8,5,4,42,1,0,1,8,1,5,1,2,1,0,1,3,1,2,2,0,1,5,M
3,9,2,1,0,15,3,12,1,1,0,30,3,2,1,3,2,2,5,2,3,4,25,1,26,1,3,29,8,0,8,24,21,0,0,2,0,0,12,4,0,1,2,9,0,1,2,1,0,1,1,3,0,1,5,2,0,2,0,7,1,0,1,3,9,1,1,2,0,2,0,4,2,4,2,0,0,16,2,5,5,2,3,7,0,0,4,3,8,2,3,0,1,3,2,0,1,0,3,5,3,13,2,2,0,0,2,0,4,0,7,4,1,3,1,5,1,0,0,6,2,0,0,0,4,4,0,4,4,8,1,1,0,1,2,10,2,0,20,4,7,1,0,1,3,2,1,1,110,2,8,30,3,12,4,3,0,2,0,0,8,3,1,0,2,10,0,1,1,0,0,2,0,0,9,0,1,1,5,3,1,0,2,1,0,1,1,3,3,1,1,1,0,4,1,0,1,2,3,39,2,16,2,4,0,0,1,0,2,0,0,0,5,13,0,0,2,0,2,1,1,6,66,0,1,4,2,1,0,0,12,7,2,4,1,1,40,1,1,0,8,0,2,1,2,1,1,0,4,2,1,0,6,0,3,M
3,7,1,1,0,15,3,6,0,1,1,23,1,6,0,1,1,3,4,0,2,1,34,0,17,0,1,12,7,0,14,28,19,0,0,1,0,0,11,0,3,1,3,11,2,2,0,0,0,1,1,1,0,1,2,1,2,3,0,6,1,0,1,4,10,3,0,0,2,1,0,2,1,3,4,0,0,16,1,0,4,0,2,11,0,1,2,1,14,0,2,0,0,3,3,3,1,2,4,6,3,7,1,1,0,0,2,0,4,7,2,4,1,1,0,5,1,0,1,9,3,0,0,2,3,2,1,1,1,7,1,4,8,1,3,4,1,1,14,1,8,0,2,3,3,1,3,0,85,0,1,15,3,8,2,3,0,0,1,0,7,6,2,1,1,14,0,0,0,0,7,4,0,1,3,0,2,1,2,1,0,1,1,0,3,1,2,2,0,0,1,1,1,2,0,6,1,2,2,34,0,13,3,8,0,0,1,0,2,1,0,2,2,12,1,1,0,0,1,1,0,5,61,0,0,2,1,0,1,0,3,3,3,4,0,0,41,0,1,0,5,0,0,0,2,2,0,3,0,1,0,2,2,2,2,M
1,5,4,3,0,6,1,6,0,1,0,16,1,1,1,0,0,1,1,0,2,2,18,0,16,0,0,2,5,1,6,17,19,0,0,1,2,2,3,0,4,0,1,5,0,1,2,0,0,1,0,0,1,1,2,1,0,1,0,4,0,0,1,2,2,1,0,1,0,0,0,4,0,1,1,1,1,10,0,0,3,1,1,5,1,0,2,1,6,0,1,0,1,0,2,0,2,0,1,2,1,1,2,0,0,0,1,0,2,1,3,2,1,1,5,0,0,0,0,3,4,0,2,1,2,2,1,1,0,5,0,0,4,1,1,2,2,2,9,2,3,1,0,0,4,0,2,0,49,0,0,8,1,6,0,1,1,0,1,0,5,0,0,0,1,5,0,1,1,0,1,2,0,1,1,0,0,2,3,1,0,0,0,1,0,1,0,2,1,0,1,0,1,2,0,0,2,0,0,23,0,8,1,4,1,0,1,2,2,3,2,0,3,3,0,0,0,0,0,1,2,4,33,0,1,1,1,0,0,0,2,0,1,8,0,2,18,0,1,0,6,0,1,0,0,2,2,0,1,1,0,0,1,0,0,F
1,8,2,0,0,16,3,15,1,3,0,30,2,1,1,4,4,0,10,9,4,5,25,3,30,0,2,26,7,0,12,23,21,0,2,2,0,2,34,4,3,0,0,6,1,0,2,0,0,2,1,2,0,1,1,0,0,0,0,9,1,0,2,3,10,0,1,2,6,2,0,2,2,3,3,0,0,15,1,5,4,2,3,10,0,2,0,2,12,1,4,2,0,3,3,0,2,1,3,6,1,4,0,1,2,2,3,5,3,3,3,2,2,3,2,5,0,0,2,7,5,0,1,4,3,0,1,0,1,4,1,4,11,5,0,13,2,2,17,0,14,0,0,2,3,1,2,3,123,1,7,28,1,11,1,1,0,5,1,1,7,4,2,0,3,14,2,0,1,5,3,3,1,0,1,0,0,2,1,2,2,2,2,0,4,1,4,1,4,0,0,2,1,2,0,4,1,5,3,52,2,21,0,6,0,2,1,1,6,0,0,4,1,8,2,1,1,0,1,2,1,5,74,2,2,1,2,2,0,0,10,1,1,9,4,2,44,1,1,2,9,0,5,0,1,0,0,3,1,1,2,4,4,2,5,M
1,7,3,1,1,5,2,3,0,0,1,9,2,1,0,1,1,0,4,2,0,1,22,0,10,0,1,6,5,1,8,19,17,1,2,2,0,0,19,1,3,0,1,6,1,0,0,0,1,0,3,1,1,0,2,2,0,0,0,2,0,0,0,1,8,0,1,0,4,0,1,4,0,1,2,1,1,8,0,1,2,0,1,3,1,1,2,2,8,0,3,1,0,0,0,1,1,0,2,1,1,0,1,0,1,0,2,3,3,1,2,1,1,0,4,2,1,1,1,4,0,2,1,1,2,2,0,1,0,3,0,2,3,1,0,4,1,0,10,2,6,1,0,2,1,0,1,0,56,1,0,18,0,3,0,1,1,0,0,1,5,2,1,0,2,6,2,0,0,4,1,1,0,1,6,3,1,0,2,0,2,0,0,1,5,0,1,1,2,0,2,0,0,0,0,0,0,2,0,17,0,5,1,3,0,0,0,1,0,1,1,0,2,5,0,5,1,0,0,1,2,5,36,0,1,0,2,1,0,0,6,5,0,1,3,1,25,0,0,0,1,0,0,0,3,2,1,1,0,0,1,1,2,1,2,F
5,15,2,8,9,27,3,16,2,2,10,48,3,7,3,5,3,7,26,20,5,5,95,3,40,0,7,31,9,2,48,91,54,2,4,1,2,3,87,3,5,2,1,20,2,3,1,4,2,5,1,9,3,3,8,1,4,4,0,10,2,0,1,6,33,2,3,3,7,6,2,3,0,6,6,2,4,29,8,4,8,3,4,15,0,5,6,1,48,0,13,0,2,3,7,6,1,1,16,7,2,9,4,0,0,4,1,3,21,33,11,3,1,3,4,8,2,2,9,15,6,0,5,2,7,6,1,2,2,17,1,4,49,4,3,11,1,8,16,2,12,5,3,4,3,2,3,1,220,2,5,46,4,11,3,2,3,5,1,8,9,7,4,7,1,31,4,2,3,4,33,11,0,0,8,3,3,2,9,3,0,2,1,3,16,1,4,0,8,2,3,4,5,6,1,5,3,9,0,62,1,22,1,11,1,7,1,5,5,4,3,4,9,30,10,1,3,0,0,3,3,14,142,0,4,2,1,9,0,0,18,4,8,9,12,1,94,2,2,4,13,1,1,2,2,8,2,0,1,2,3,0,2,7,1,F
1,1,0,0,0,1,0,2,1,0,0,5,2,0,0,1,0,1,3,2,2,0,10,0,4,0,0,7,1,0,3,10,5,1,0,0,0,0,10,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,2,3,0,1,0,1,1,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,4,0,0,2,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,5,0,0,2,0,4,0,0,1,1,0,0,0,39,2,1,8,0,1,1,0,0,24,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,10,0,0,0,15,0,2,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,1,24,0,1,0,0,0,0,0,2,0,4,4,0,0,10,7,1,0,3,0,0,0,1,0,2,0,0,0,1,0,0,0,0,M
0,2,1,1,0,1,0,5,1,0,0,15,0,1,0,1,1,1,0,0,0,0,12,0,7,0,0,7,0,0,5,9,8,0,4,0,0,0,0,1,1,0,0,3,0,1,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,5,1,0,0,0,1,1,1,0,1,2,0,0,6,0,2,1,0,0,4,0,0,0,1,5,1,1,0,0,1,4,3,1,0,1,0,0,3,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,7,1,0,0,0,1,0,0,0,0,6,0,1,1,3,2,6,0,0,2,1,5,0,2,2,2,0,2,0,41,0,0,5,2,9,0,0,0,0,0,0,0,3,1,0,0,8,4,2,0,1,0,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,13,0,9,0,3,0,0,0,0,0,1,0,0,0,9,0,0,1,0,0,2,0,2,30,0,0,1,0,0,0,0,1,0,0,2,0,1,22,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,F
1,0,0,1,0,6,2,2,4,1,0,18,0,1,0,1,0,1,0,0,6,0,4,0,8,0,0,6,2,0,4,4,4,0,1,0,0,1,2,2,1,0,0,1,1,1,1,1,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,2,9,1,1,0,1,0,2,0,2,2,1,0,1,12,0,3,0,0,0,7,0,0,0,0,4,1,5,1,0,2,0,0,0,0,1,0,1,3,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,6,4,0,0,3,0,0,0,0,1,4,0,0,2,2,0,8,0,0,3,0,12,1,1,1,0,0,2,1,41,0,1,11,1,1,0,1,0,0,0,0,2,2,2,0,0,7,1,1,0,0,0,4,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,18,2,5,1,7,0,0,0,0,1,1,0,0,0,6,1,0,2,0,1,2,0,0,36,0,0,0,0,0,0,0,3,1,0,10,1,0,19,0,0,0,0,0,2,0,1,1,1,1,3,0,0,1,0,0,4,M
0,7,2,4,0,8,3,5,3,1,0,32,6,1,0,1,0,3,6,6,0,1,37,0,14,0,0,10,12,0,15,35,24,0,1,2,3,0,19,2,5,1,1,7,4,1,4,0,1,0,0,1,0,6,5,0,2,2,0,2,1,0,1,3,12,2,0,0,1,1,1,2,3,2,2,0,4,12,0,1,2,0,0,7,1,1,3,1,15,0,2,1,1,5,4,2,1,2,0,1,3,4,1,0,1,0,0,1,2,1,5,3,2,0,1,1,0,2,0,4,7,0,2,4,1,3,2,1,0,6,0,1,3,5,1,2,3,0,15,1,12,4,0,1,1,1,2,1,73,3,2,20,4,4,1,3,1,2,0,0,12,4,1,0,2,21,1,0,0,1,1,5,0,0,1,0,0,2,3,1,1,3,2,1,1,0,2,1,1,0,2,0,0,2,0,1,0,2,1,26,0,8,3,5,3,3,0,3,0,4,1,1,3,7,0,3,1,0,1,4,0,4,60,0,0,0,2,0,1,0,4,1,4,2,2,1,37,0,1,1,7,0,1,0,2,1,1,0,4,1,0,0,2,0,3,M
0,3,1,2,4,6,2,6,1,2,1,8,3,0,0,0,0,0,23,22,3,1,12,0,11,0,0,9,1,0,5,12,11,0,0,0,1,0,54,0,5,0,0,2,0,0,0,1,0,1,1,0,2,0,1,0,1,0,0,4,1,0,2,1,5,0,0,0,1,1,1,1,0,0,0,0,2,5,0,1,1,0,0,4,0,3,0,1,5,1,1,1,1,1,0,1,1,1,1,2,0,1,1,0,1,0,0,8,1,4,1,1,0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,2,0,0,10,1,0,4,0,1,4,0,4,2,0,0,0,1,0,0,79,3,4,8,1,0,0,0,1,5,0,1,1,1,0,0,0,5,0,0,0,12,4,1,0,0,0,4,0,0,0,0,0,0,1,0,4,0,0,0,4,0,0,1,1,0,1,4,0,2,0,17,2,7,1,3,0,12,0,0,2,2,1,0,0,4,1,2,0,0,1,1,0,3,30,0,0,0,0,0,0,0,0,0,1,4,1,1,20,0,1,3,3,0,3,1,0,0,0,0,1,0,0,0,0,1,1,F
1,8,0,0,1,6,1,4,0,0,0,18,0,0,1,2,0,3,5,5,1,1,13,0,6,0,0,10,2,0,3,13,8,1,0,0,0,1,16,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,2,0,0,0,2,2,0,0,2,1,0,0,1,0,1,0,1,2,2,0,0,0,12,0,0,2,1,2,4,0,1,0,0,3,0,1,0,1,2,2,0,1,1,1,3,1,3,0,2,0,0,3,0,2,1,1,1,0,1,0,2,0,0,0,2,2,0,0,1,1,0,0,1,0,2,0,1,2,3,0,2,1,0,4,2,3,0,0,0,0,3,2,0,51,0,5,13,0,3,0,1,0,0,1,1,2,3,1,1,0,10,0,0,1,1,1,4,0,2,5,0,0,1,1,0,2,1,0,0,1,0,1,1,4,0,1,1,0,0,0,0,1,1,0,13,0,7,1,2,0,1,1,0,0,0,0,0,1,5,0,0,1,0,2,3,1,5,19,0,2,0,0,0,0,0,5,3,3,3,0,0,15,0,1,1,3,0,0,1,0,2,0,0,0,0,2,0,0,0,2,M
0,1,1,0,1,3,3,1,1,0,0,20,0,2,0,1,1,0,1,0,2,0,13,0,4,0,0,11,2,0,6,10,20,0,1,0,1,7,5,1,2,0,1,3,0,0,0,2,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,4,3,0,0,2,2,0,2,2,1,0,0,0,0,13,4,3,0,1,0,6,0,0,1,1,6,1,0,0,0,1,5,0,1,1,1,0,1,3,0,1,0,6,0,3,2,2,4,1,0,1,0,0,0,0,2,3,1,0,0,0,0,1,1,0,1,6,2,0,13,3,4,5,0,1,3,2,6,0,0,0,0,0,3,0,50,0,4,10,1,6,0,1,0,1,1,0,2,3,0,2,0,6,1,0,0,6,2,1,0,0,1,2,0,1,2,0,1,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,1,0,0,16,0,6,2,5,1,0,0,0,0,0,0,9,2,4,2,0,0,0,0,2,4,0,40,0,0,0,0,0,0,0,6,1,1,9,0,1,17,0,0,0,5,0,1,1,0,2,0,1,0,0,0,1,0,0,2,M
1,4,1,0,0,19,7,9,0,6,0,27,0,0,0,0,0,4,0,0,2,3,12,0,25,1,1,17,2,0,6,12,11,0,4,0,0,2,2,2,0,1,0,1,3,4,4,0,0,5,0,1,0,0,3,1,0,1,0,8,0,0,4,3,18,1,0,0,1,1,0,3,2,3,1,0,0,15,0,4,1,0,2,7,0,0,0,1,6,4,12,2,1,2,4,0,1,0,3,4,1,12,0,1,2,0,1,2,4,0,3,2,0,1,1,3,0,0,0,8,4,0,1,7,1,0,0,1,0,1,0,3,3,3,2,4,2,2,12,0,14,0,0,1,4,1,3,2,87,0,5,18,0,8,2,1,0,0,2,0,2,1,1,0,0,7,4,1,0,4,0,3,0,1,1,1,0,3,0,0,3,0,0,0,0,2,2,1,0,0,0,0,2,0,0,0,2,0,0,46,1,12,3,7,0,0,0,1,3,0,0,0,0,10,0,1,3,0,2,2,1,3,46,0,2,4,0,0,0,0,8,0,2,6,2,0,36,0,1,0,3,0,2,1,1,2,2,3,2,0,1,0,0,1,6,M
0,4,1,0,1,5,1,3,0,0,0,9,0,1,0,0,0,2,2,0,2,1,14,1,12,0,0,9,2,0,5,13,14,0,1,0,1,2,11,1,1,0,0,5,1,1,1,0,1,2,1,0,0,0,2,0,0,1,0,5,0,0,0,0,5,1,0,0,2,0,0,1,0,0,1,0,0,2,1,1,2,0,1,1,1,0,1,2,5,2,2,0,2,0,2,1,1,0,0,1,1,3,1,0,0,0,0,1,0,2,2,1,0,2,0,3,2,2,0,6,0,0,1,1,2,1,0,0,2,5,1,1,5,1,3,4,2,1,4,0,7,0,2,1,0,0,0,1,44,0,3,9,2,2,1,1,0,0,0,0,2,2,0,0,0,6,1,1,0,2,2,2,0,0,4,1,2,0,1,0,0,0,2,1,3,2,0,1,3,1,0,0,0,1,0,0,0,2,0,18,0,4,1,0,1,0,0,1,2,0,0,0,1,9,0,1,0,0,0,0,2,3,35,0,0,1,0,0,0,0,1,4,0,4,0,1,17,0,2,0,3,0,2,0,0,2,0,0,0,0,0,2,0,1,2,F
2,7,5,1,0,9,5,3,2,4,0,25,4,1,0,0,0,7,5,4,4,1,25,0,20,0,1,10,5,0,8,23,16,2,1,1,1,0,19,1,4,2,1,2,4,7,1,0,1,2,1,3,0,0,5,1,0,1,0,6,1,0,4,3,6,1,0,0,4,1,1,7,2,0,3,0,0,17,1,3,1,0,2,5,1,1,2,3,8,0,3,1,2,1,3,0,5,0,2,3,0,3,2,0,3,0,1,0,4,0,9,2,1,0,0,1,1,2,0,14,3,1,0,4,1,2,0,1,1,5,1,1,0,4,2,3,1,0,11,5,13,0,0,2,1,1,2,5,85,2,7,25,0,7,0,0,0,0,0,1,5,4,0,0,2,12,1,0,0,2,0,3,0,0,4,1,1,2,3,1,3,1,2,0,1,1,4,0,4,0,0,0,0,1,0,0,0,1,1,32,1,6,2,3,0,2,0,0,1,1,0,0,3,17,0,1,0,0,1,4,3,4,57,1,1,0,1,1,0,1,10,4,3,4,1,3,24,0,2,1,1,0,1,1,0,1,0,1,4,1,0,4,2,2,6,M
0,44,0,3,2,26,5,23,0,4,14,64,3,7,2,5,5,5,15,10,1,6,124,1,55,0,6,64,1,3,47,117,50,2,0,0,4,14,48,3,1,3,0,35,0,3,4,1,6,4,0,12,13,6,3,3,3,0,0,12,1,0,4,8,16,0,3,2,10,4,10,1,3,4,0,3,1,28,8,6,20,2,5,22,0,2,2,3,47,4,7,2,2,10,4,6,1,0,14,9,0,24,3,6,2,0,3,3,23,44,7,0,0,5,5,15,4,8,10,10,9,0,0,0,14,2,2,3,4,14,3,12,97,4,0,27,0,15,1,0,1,3,1,0,4,1,5,6,219,2,17,57,2,7,7,0,4,3,1,2,1,6,2,10,3,32,0,0,2,8,44,6,0,3,7,1,4,2,4,5,4,1,5,8,5,0,6,2,9,5,1,2,6,9,0,0,2,3,0,89,0,34,0,12,3,3,2,0,4,1,4,0,4,19,16,5,1,0,10,3,2,36,157,1,6,5,0,4,1,1,27,2,5,19,6,0,94,1,3,2,15,0,5,3,7,4,2,0,1,4,3,0,0,1,7,F
1,4,0,1,0,5,0,3,0,0,2,13,0,1,1,0,1,1,5,1,0,1,28,1,11,0,0,6,1,4,11,23,21,0,0,1,3,1,12,0,1,0,0,4,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,2,1,0,0,1,6,1,1,2,3,1,0,1,1,0,0,4,0,6,1,0,2,1,1,2,0,1,0,0,12,0,2,0,0,1,1,1,1,0,3,1,0,3,0,0,0,0,1,0,5,10,2,0,0,2,1,3,1,2,0,10,2,0,1,1,1,0,0,0,0,3,0,3,15,1,2,3,0,3,3,1,4,0,0,0,1,1,1,3,47,0,2,15,1,4,2,0,4,0,0,0,1,1,0,2,0,9,0,0,1,0,10,4,0,2,0,0,1,2,2,0,2,0,1,0,1,0,2,1,0,0,0,0,2,0,0,0,0,2,1,17,0,4,0,2,2,0,1,1,0,1,4,0,2,13,1,1,0,0,1,1,3,3,40,1,0,0,1,1,0,1,3,0,4,1,1,0,17,0,1,1,8,0,1,3,0,3,0,0,1,0,0,3,1,1,4,M
